Protocol,Port,Domain,Request Status,Screenshot Path, Source Path
http,80,ocsp.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.crl.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ocsp.starbucks.com.txt
http,80,dev.ucp.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.ucp.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dev.ucp.starbucks.com.txt
http,80,stagewcmsvcs.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stagewcmsvcs.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stagewcmsvcs.starbucks.com.txt
http,80,stageaten.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stageaten.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stageaten.starbucks.com.txt
http,80,storiesapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.storiesapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.storiesapi.starbucks.com.txt
http,80,test11.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test11.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test11.openapi.starbucks.com.txt
http,80,certcdhapps.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.certcdhapps.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.certcdhapps.starbucks.com.txt
http,80,test12.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test12.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test12.openapi.starbucks.com.txt
http,80,stories.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.stories.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stories.starbucks.com.txt
http,80,dev.api.martech.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.api.martech.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dev.api.martech.starbucks.com.txt
http,80,mexico.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.mexico.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mexico.starbucks.com.txt
http,80,sdlgreensecure.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sdlgreensecure.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sdlgreensecure.starbucks.com.txt
http,80,sbux-viz-dev.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sbux-viz-dev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sbux-viz-dev.starbucks.com.txt
http,80,refer.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.refer.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.refer.starbucks.com.txt
http,80,mobility-us-az.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mobility-us-az.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mobility-us-az.starbucks.com.txt
http,80,test4www.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.test4www.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test4www.starbucks.com.txt
http,80,jdsbeta.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.jdsbeta.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.jdsbeta.starbucks.com.txt
http,80,wfmnapay.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnapay.starbucks.com.txt
http,80,reviews.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.reviews.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.reviews.starbucks.com.txt
http,80,trace-api-cert.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.trace-api-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.trace-api-cert.starbucks.com.txt
http,80,spc.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.spc.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.spc.starbucks.com.txt
http,80,pi.spc.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.pi.spc.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pi.spc.starbucks.com.txt
http,80,eapi-np.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-np.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-np.starbucks.com.txt
http,80,workspace-cert.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.workspace-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.workspace-cert.starbucks.com.txt
http,80,trace-api-psdev.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.trace-api-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.trace-api-psdev.starbucks.com.txt
http,80,trace-systest.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.trace-systest.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.trace-systest.starbucks.com.txt
http,80,loadsecurepostback.openapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.loadsecurepostback.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.loadsecurepostback.openapi.starbucks.com.txt
http,80,produpgpospa2.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.produpgpospa2.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.produpgpospa2.starbucks.com.txt
http,80,autodiscover.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.autodiscover.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.autodiscover.starbucks.com.txt
http,80,dev.mfa.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.mfa.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dev.mfa.starbucks.com.txt
http,80,achecker.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.achecker.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.achecker.starbucks.com.txt
http,80,load.mfa.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.load.mfa.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.load.mfa.starbucks.com.txt
http,80,prodcrmpospa1-dr.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.prodcrmpospa1-dr.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.prodcrmpospa1-dr.starbucks.com.txt
http,80,test10.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test10.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test10.openapi.starbucks.com.txt
http,80,testweb.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.testweb.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testweb.starbucks.com.txt
http,80,test18.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test18.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test18.openapi.starbucks.com.txt
http,80,sdrc.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sdrc.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sdrc.starbucks.com.txt
http,80,test3.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test3.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test3.openapi.starbucks.com.txt
http,80,test9.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test9.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test9.openapi.starbucks.com.txt
http,80,stageusenstore.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stageusenstore.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stageusenstore.starbucks.com.txt
http,80,ariba-asp-sd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ariba-asp-sd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ariba-asp-sd.starbucks.com.txt
http,80,bi-ri-dr.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.bi-ri-dr.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.bi-ri-dr.starbucks.com.txt
http,80,devedqapps.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.devedqapps.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.devedqapps.starbucks.com.txt
http,80,pro-asp-api-test.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.pro-asp-api-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.pro-asp-api-test.starbucks.com.txt
http,80,mobility-us-va.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mobility-us-va.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mobility-us-va.starbucks.com.txt
http,80,retailwebaccessemea.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.retailwebaccessemea.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.retailwebaccessemea.starbucks.com.txt
http,80,eapi-pd.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-pd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-pd.starbucks.com.txt
http,80,d02-tm.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.d02-tm.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.d02-tm.productioncontroller.starbucks.com.txt
http,80,eapi-sd.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-sd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-sd.starbucks.com.txt
http,80,ct.spc.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.ct.spc.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ct.spc.starbucks.com.txt
http,80,id-dev.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.id-dev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.id-dev.starbucks.com.txt
http,80,jssdev.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.jssdev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.jssdev.starbucks.com.txt
http,80,txnmid-a-v9.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.txnmid-a-v9.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.txnmid-a-v9.starbucks.com.txt
http,80,cloudid.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.cloudid.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cloudid.starbucks.com.txt
http,80,cdx-prod-api.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.cdx-prod-api.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cdx-prod-api.starbucks.com.txt
http,80,blonde.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.blonde.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.blonde.starbucks.com.txt
http,80,cdx-pi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.cdx-pi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cdx-pi.starbucks.com.txt
http,80,smreporting.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.smreporting.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.smreporting.starbucks.com.txt
http,80,sgsmdev.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.sgsmdev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sgsmdev.starbucks.com.txt
http,80,testsecurepostback.openapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.testsecurepostback.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testsecurepostback.openapi.starbucks.com.txt
http,80,connectadmin.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.connectadmin.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.connectadmin.starbucks.com.txt
http,80,assets.scmtest.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.assets.scmtest.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.assets.scmtest.starbucks.com.txt
http,80,sco-asp-sd.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sco-asp-sd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sco-asp-sd.starbucks.com.txt
http,80,wfmnapimpc.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnapimpc.starbucks.com.txt
http,80,prod00.gifts.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.prod00.gifts.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.prod00.gifts.starbucks.com.txt
http,80,ct01.gifts.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ct01.gifts.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ct01.gifts.starbucks.com.txt
http,80,trace-api-dev.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.trace-api-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.trace-api-dev.starbucks.com.txt
http,80,sts-vis-cloud1.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.sts-vis-cloud1.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.sts-vis-cloud1.starbucks.com.txt
http,80,assetshost.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.assetshost.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.assetshost.starbucks.com.txt
http,80,mobile.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.mobile.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mobile.starbucks.com.txt
http,80,workspace-dev.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.workspace-dev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.workspace-dev.starbucks.com.txt
http,80,load.sei.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.sei.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.load.sei.starbucks.com.txt
http,80,mock.sei.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.sei.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mock.sei.starbucks.com.txt
http,80,prod.sei.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.sei.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.prod.sei.starbucks.com.txt
http,80,retailwebappschd.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.retailwebappschd.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.retailwebappschd.starbucks.com.txt
http,80,appcafe-iad.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe-iad.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe-iad.starbucks.com.txt
http,80,assets.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.assets.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.assets.starbucks.com.txt
http,80,securehost.openapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.securehost.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.securehost.openapi.starbucks.com.txt
http,80,digitalcontent-origin.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.digitalcontent-origin.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.digitalcontent-origin.starbucks.com.txt
http,80,eapi-ps.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-ps.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-ps.starbucks.com.txt
http,80,stage-digitalcontent-origin.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stage-digitalcontent-origin.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stage-digitalcontent-origin.starbucks.com.txt
http,80,t02.spc.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.t02.spc.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.t02.spc.starbucks.com.txt
http,80,p01-tm.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.p01-tm.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.p01-tm.productioncontroller.starbucks.com.txt
http,80,test.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test.openapi.starbucks.com.txt
http,80,chdlyncedge01.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.chdlyncedge01.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.chdlyncedge01.starbucks.com.txt
http,80,gr.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.gr.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.gr.starbucks.com.txt
http,80,mobilecard.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mobilecard.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mobilecard.starbucks.com.txt
http,80,codeload.scm.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.codeload.scm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.codeload.scm.starbucks.com.txt
http,80,blog.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.blog.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.blog.starbucks.com.txt
http,80,cappromo.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.cappromo.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.cappromo.starbucks.com.txt
http,80,eapi-scmariba-st.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-scmariba-st.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-scmariba-st.starbucks.com.txt
http,80,eapi-ss.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.eapi-ss.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.eapi-ss.starbucks.com.txt
http,80,stageglobalsecureui.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stageglobalsecureui.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stageglobalsecureui.starbucks.com.txt
http,80,globalassets.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.l.a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.globalassets.starbucks.com.txt
http,80,a.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.a.starbucks.com.txt
http,80,developers.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.developers.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.developers.starbucks.com.txt
http,80,test.ucp.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test.ucp.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test.ucp.starbucks.com.txt
http,80,teams.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.teams.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.teams.starbucks.com.txt
http,80,wfmnaptndv.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnaptndv.starbucks.com.txt
http,80,digitalcart-cert.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.digitalcart-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.digitalcart-cert.starbucks.com.txt
http,80,stars.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.stars.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.stars.starbucks.com.txt
http,80,datacafe-test.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.datacafe-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.datacafe-test.starbucks.com.txt
http,80,master.api.martech.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.master.api.martech.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.master.api.martech.starbucks.com.txt
http,80,d.ns.e.stories.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.d.ns.e.stories.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.d.ns.e.stories.starbucks.com.txt
http,80,awcm-cert.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.awcm-cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.awcm-cert.starbucks.com.txt
http,80,a.mx.a.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.a.mx.a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.a.mx.a.starbucks.com.txt
http,80,microsite.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.microsite.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.microsite.starbucks.com.txt
http,80,redeemtweet.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.redeemtweet.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.redeemtweet.starbucks.com.txt
http,80,test2.openapi.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.test2.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.test2.openapi.starbucks.com.txt
http,80,preview.cert.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.preview.cert.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.preview.cert.starbucks.com.txt
http,80,ld01.gifts.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.ld01.gifts.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.ld01.gifts.starbucks.com.txt
http,80,p1-031157.e.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.p1-031157.e.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.p1-031157.e.starbucks.com.txt
http,80,wfmnapayct.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnapayct.starbucks.com.txt
http,80,wfmnapospc.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnapospc.starbucks.com.txt
http,80,trace-psdev.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.trace-psdev.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.trace-psdev.starbucks.com.txt
http,80,dev.sei.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.dev.sei.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.dev.sei.starbucks.com.txt
http,80,testuken.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.testuken.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.testuken.starbucks.com.txt
http,80,mysite.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mysite.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mysite.starbucks.com.txt
http,80,psl.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.psl.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.psl.starbucks.com.txt
http,80,outlook.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.outlook.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.outlook.starbucks.com.txt
http,80,origin-www.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.origin-www.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.origin-www.starbucks.com.txt
http,80,api.martech.starbucks.com,BadStatus,/home/kali/Desktop/2024-05-24_001313/screens/http.api.martech.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.api.martech.starbucks.com.txt
http,80,mail.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.mail.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.mail.starbucks.com.txt
http,80,appcafe-cert.gtm.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.appcafe-cert.gtm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.appcafe-cert.gtm.starbucks.com.txt
http,80,s03-1-ag.productioncontroller.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.s03-1-ag.productioncontroller.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.s03-1-ag.productioncontroller.starbucks.com.txt
http,80,l.e.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.l.a.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.l.e.starbucks.com.txt
http,80,wifiaccept.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.wifiaccept.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wifiaccept.starbucks.com.txt
http,80,wfmnaptnps.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.westus.digitalcart-test.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.wfmnaptnps.starbucks.com.txt
http,80,scm.starbucks.com,Successful,/home/kali/Desktop/2024-05-24_001313/screens/http.uploads.scm.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.scm.starbucks.com.txt
http,80,host.openapi.starbucks.com,Timeout,/home/kali/Desktop/2024-05-24_001313/screens/http.host.openapi.starbucks.com.png,/home/kali/Desktop/2024-05-24_001313/source/http.host.openapi.starbucks.com.txt
